lat,lng,city,state_name,county_name
39.0578,-76.9488,Calverton,Maryland,Montgomery
33.9917,-83.7218,Winder,Georgia,Barrow
31.8021,-85.9664,Troy,Alabama,Pike
45.2099,-93.3893,Anoka,Minnesota,Anoka
41.6581,-81.4322,Eastlake,Ohio,Lake
33.8835,-112.0858,New River,Arizona,Maricopa
25.8216,-80.2417,Brownsville,Florida,Miami-Dade
38.0430,-85.5551,Mount Washington,Kentucky,Bullitt
38.7884,-90.2077,Spanish Lake,Missouri,St. Louis
38.8896,-77.2056,Idylwood,Virginia,Fairfax
40.5697,-74.3172,Iselin,New Jersey,Middlesex
29.8447,-90.1021,Estelle,Louisiana,Jefferson
40.7495,-73.4856,Bethpage,New York,Nassau
42.2774,-83.3877,Wayne,Michigan,Wayne
40.4860,-81.4401,New Philadelphia,Ohio,Tuscarawas
47.4949,-122.2410,Bryn Mawr-Skyway,Washington,King
38.9810,-77.0028,Takoma Park,Maryland,Montgomery
18.1520,-65.8204,Humacao,Puerto Rico,Humacao
40.1986,-92.5752,Kirksville,Missouri,Adair
40.0110,-82.7155,Pataskala,Ohio,Licking
38.2497,-85.6384,St. Matthews,Kentucky,Jefferson
42.6004,-76.1784,Cortland,New York,Cortland
34.9078,-76.8987,Havelock,North Carolina,Craven
42.9063,-85.8269,Jenison,Michigan,Ottawa
36.1420,-120.3242,Coalinga,California,Fresno
33.6099,-117.7299,Laguna Woods,California,Orange
41.6695,-87.9838,Lemont,Illinois,Cook
36.3330,-86.7026,Goodlettsville,Tennessee,Sumner
33.8789,-117.3687,Woodcrest,California,Riverside
28.4862,-81.5460,Lake Butler,Florida,Orange
39.9191,-85.3697,New Castle,Indiana,Henry
36.3566,-94.2971,Centerton,Arkansas,Benton
48.4878,-122.6292,Anacortes,Washington,Skagit
38.8181,-76.9833,Glassmanor,Maryland,Prince George's
34.9710,-78.9597,Hope Mills,North Carolina,Cumberland
33.9379,-84.2065,Norcross,Georgia,Gwinnett
32.9430,-96.3858,Fate,Texas,Rockwall
43.4745,-111.9568,Ammon,Idaho,Bonneville
35.7408,-81.7002,Morganton,North Carolina,Burke
30.1584,-96.3966,Brenham,Texas,Washington
45.4156,-122.6349,Oak Grove,Oregon,Clackamas
31.6956,-89.1449,Laurel,Mississippi,Jones
41.1722,-111.9576,South Ogden,Utah,Weber
21.5012,-158.0178,Wahiawa,Hawaii,Honolulu
35.3136,-81.0073,Mount Holly,North Carolina,Gaston
29.7847,-98.7292,Boerne,Texas,Kendall
41.2396,-81.3456,Streetsboro,Ohio,Portage
33.0874,-83.2414,Milledgeville,Georgia,Baldwin
27.1959,-80.2444,Stuart,Florida,Martin
40.6375,-73.7219,Woodmere,New York,Nassau
33.9932,-81.0936,West Columbia,South Carolina,Lexington
29.7040,-95.4621,Bellaire,Texas,Harris
37.7877,-81.1841,Beckley,West Virginia,Raleigh
29.6930,-95.8804,Fulshear,Texas,Fort Bend
35.1922,-79.4684,Pinehurst,North Carolina,Moore
33.9170,-118.4018,El Segundo,California,Los Angeles
39.0801,-84.4518,Fort Thomas,Kentucky,Campbell
36.6146,-88.3207,Murray,Kentucky,Calloway
34.6837,-82.8124,Clemson,South Carolina,Pickens
25.7090,-80.3155,Glenvar Heights,Florida,Miami-Dade
48.1865,-122.4708,Camano,Washington,Island
40.0324,-86.4551,Lebanon,Indiana,Boone
36.0852,-79.2736,Mebane,North Carolina,Alamance
38.6875,-121.4417,Rio Linda,California,Sacramento
29.6271,-95.5654,Stafford,Texas,Fort Bend
41.4419,-81.8530,Fairview Park,Ohio,Cuyahoga
39.7098,-91.3939,Hannibal,Missouri,Marion
35.5429,-97.9660,El Reno,Oklahoma,Canadian
37.6418,-84.7777,Danville,Kentucky,Boyle
38.4430,-105.2203,Cañon City,Colorado,Fremont
41.2813,-84.3657,Defiance,Ohio,Defiance
40.6817,-73.4496,Massapequa Park,New York,Nassau
41.8007,-87.9273,Hinsdale,Illinois,DuPage
33.6390,-97.1487,Gainesville,Texas,Cooke
38.9600,-76.9109,East Riverdale,Maryland,Prince George's
40.5842,-74.2716,Avenel,New Jersey,Middlesex
33.7635,-116.4271,Rancho Mirage,California,Riverside
39.1869,-76.6331,Ferndale,Maryland,Anne Arundel
31.4624,-83.5203,Tifton,Georgia,Tift
25.8697,-80.2174,Pinewood,Florida,Miami-Dade
41.3118,-81.3450,Aurora,Ohio,Portage
43.4516,-76.5005,Oswego,New York,Oswego
33.6646,-83.9966,Conyers,Georgia,Rockdale
28.0080,-82.6964,Safety Harbor,Florida,Pinellas
38.8373,-76.9641,Hillcrest Heights,Maryland,Prince George's
32.7340,-96.2931,Terrell,Texas,Kaufman
38.7931,-77.6347,Gainesville,Virginia,Prince William
38.7709,-77.4429,Manassas Park,Virginia,Manassas Park
29.9457,-93.9164,Groves,Texas,Jefferson
34.8115,-106.7803,Los Lunas,New Mexico,Valencia
41.2443,-82.6088,Norwalk,Ohio,Huron
44.4796,-88.0889,Ashwaubenon,Wisconsin,Brown
30.4158,-87.3027,Myrtle Grove,Florida,Escambia
40.8810,-85.5063,Huntington,Indiana,Huntington
36.6181,-82.1604,Bristol,Virginia,Bristol
26.6916,-80.6656,Belle Glade,Florida,Palm Beach
39.4774,-88.3623,Mattoon,Illinois,Coles
39.0017,-76.9649,Adelphi,Maryland,Prince George's
32.2937,-111.0110,Flowing Wells,Arizona,Pima
37.7345,-88.9420,Marion,Illinois,Williamson
36.9860,-121.9804,Live Oak,California,Santa Cruz
39.2701,-77.1957,Damascus,Maryland,Montgomery
36.1844,-94.5315,Siloam Springs,Arkansas,Benton
38.2067,-85.2292,Shelbyville,Kentucky,Shelby
44.2773,-88.2641,Kaukauna,Wisconsin,Outagamie
34.4910,-84.9386,Calhoun,Georgia,Gordon
41.2083,-112.0541,West Haven,Utah,Weber
40.9337,-74.0196,New Milford,New Jersey,Bergen
38.7760,-76.0701,Easton,Maryland,Talbot
40.8390,-73.0404,Farmingville,New York,Suffolk
38.6444,-90.3303,Clayton,Missouri,St. Louis
38.6759,-87.5102,Vincennes,Indiana,Knox
40.3854,-82.4737,Mount Vernon,Ohio,Knox
41.7403,-87.8067,Bridgeview,Illinois,Cook
33.7294,-84.9177,Villa Rica,Georgia,Carroll
45.6757,-118.8201,Pendleton,Oregon,Umatilla
42.5243,-83.5346,Wixom,Michigan,Oakland
39.3455,-120.1848,Truckee,California,Nevada
46.9757,-123.8094,Aberdeen,Washington,Grays Harbor
41.8492,-87.8906,Westchester,Illinois,Cook
40.7586,-74.4169,Madison,New Jersey,Morris
35.5479,-100.9651,Pampa,Texas,Gray
34.1192,-83.9903,Buford,Georgia,Gwinnett
40.8268,-73.6765,Port Washington,New York,Nassau
34.7662,-96.6681,Ada,Oklahoma,Pontotoc
36.0589,-79.3894,Graham,North Carolina,Alamance
33.3472,-96.5508,Anna,Texas,Collin
43.5725,-71.4775,Laconia,New Hampshire,Belknap
41.1816,-96.0664,La Vista,Nebraska,Sarpy
41.8083,-72.2514,Storrs,Connecticut,Tolland
37.8439,-122.1225,Moraga,California,Contra Costa
41.5636,-87.7251,Country Club Hills,Illinois,Cook
38.7095,-104.7720,Fort Carson,Colorado,El Paso
26.1468,-98.0559,Donna,Texas,Hidalgo
34.8500,-89.9921,Hernando,Mississippi,DeSoto
39.1464,-123.2105,Ukiah,California,Mendocino
44.8893,-91.9084,Menomonie,Wisconsin,Dunn
40.9284,-111.8848,Centerville,Utah,Davis
38.7802,-77.5204,Bull Run,Virginia,Prince William
33.8659,-84.6840,Powder Springs,Georgia,Cobb
33.4239,-87.0220,Hueytown,Alabama,Jefferson
33.1778,-96.5044,Princeton,Texas,Collin
21.3145,-158.0289,Ocean Pointe,Hawaii,Honolulu
32.5027,-86.3737,Millbrook,Alabama,Elmore
37.5770,-77.3865,East Highland Park,Virginia,Henrico
38.7846,-90.7886,Lake St. Louis,Missouri,St. Charles
45.5825,-122.3451,Washougal,Washington,Clark
44.9221,-123.3130,Dallas,Oregon,Polk
30.3608,-89.1651,Long Beach,Mississippi,Harrison
25.6211,-80.3616,Palmetto Estates,Florida,Miami-Dade
44.9290,-122.9732,Four Corners,Oregon,Marion
40.6569,-73.5285,Bellmore,New York,Nassau
29.9921,-95.2655,Humble,Texas,Harris
38.5974,-90.0053,Fairview Heights,Illinois,St. Clair
44.5817,-92.6036,Red Wing,Minnesota,Goodhue
40.3499,-104.9482,Johnstown,Colorado,Weld
43.4688,-88.8309,Beaver Dam,Wisconsin,Dodge
40.6135,-89.4669,Morton,Illinois,Tazewell
40.4744,-111.9381,Bluffdale,Utah,Salt Lake
40.8695,-72.5225,Hampton Bays,New York,Suffolk
33.3154,-96.7941,Celina,Texas,Collin
25.9563,-80.1606,Ojus,Florida,Miami-Dade
31.8201,-106.5958,Sunland Park,New Mexico,Doña Ana
39.1064,-76.9995,Cloverly,Maryland,Montgomery
31.3602,-109.5394,Douglas,Arizona,Cochise
38.9589,-122.6330,Clearlake,California,Lake
38.8996,-77.2597,Vienna,Virginia,Fairfax
28.7592,-81.3360,Lake Mary,Florida,Seminole
40.9488,-124.0857,McKinleyville,California,Humboldt
33.9682,-118.2220,Walnut Park,California,Los Angeles
27.0444,-82.4155,South Venice,Florida,Sarasota
33.6447,-86.6852,Center Point,Alabama,Jefferson
41.4977,-87.5090,Dyer,Indiana,Lake
40.5070,-111.3986,Heber,Utah,Wasatch
32.9590,-96.8355,Addison,Texas,Dallas
34.0983,-117.9238,Vincent,California,Los Angeles
38.9395,-77.2842,Wolf Trap,Virginia,Fairfax
33.8676,-118.0805,Artesia,California,Los Angeles
45.2545,-93.2039,Ham Lake,Minnesota,Anoka
41.0615,-74.0047,Pearl River,New York,Rockland
34.3989,-118.9174,Fillmore,California,Ventura
33.8074,-84.2889,North Decatur,Georgia,DeKalb
29.6611,-95.2285,South Houston,Texas,Harris
42.4366,-82.8987,Grosse Pointe Woods,Michigan,Wayne
45.5372,-122.3955,Troutdale,Oregon,Multnomah
28.2468,-82.7170,New Port Richey,Florida,Pasco
46.3157,-120.0058,Sunnyside,Washington,Yakima
40.7874,-74.1273,North Arlington,New Jersey,Bergen
37.4252,-122.1674,Stanford,California,Santa Clara
38.7361,-77.0589,Fort Hunt,Virginia,Fairfax
36.7632,-90.4135,Poplar Bluff,Missouri,Butler
35.3594,-80.1915,Albemarle,North Carolina,Stanly
38.5325,-90.2845,Lemay,Missouri,St. Louis
25.8997,-80.2551,Opa-locka,Florida,Miami-Dade
40.4206,-120.6132,Susanville,California,Lassen
40.7478,-73.0840,Sayville,New York,Suffolk
40.0428,-86.8976,Crawfordsville,Indiana,Montgomery
26.1533,-97.9128,Mercedes,Texas,Hidalgo
39.0795,-121.5566,Olivehurst,California,Yuba
39.8403,-104.9655,Welby,Colorado,Adams
27.6463,-80.3930,Vero Beach,Florida,Indian River
41.2305,-80.4413,Hermitage,Pennsylvania,Mercer
36.0465,-89.3777,Dyersburg,Tennessee,Dyer
38.3933,-86.9402,Jasper,Indiana,Dubois
34.2433,-111.3195,Payson,Arizona,Gila
47.3980,-92.9486,Hibbing,Minnesota,St. Louis
41.8072,-87.8741,La Grange,Illinois,Cook
33.5496,-84.5914,Fairburn,Georgia,Fulton
35.9112,-94.9770,Tahlequah,Oklahoma,Cherokee
41.5277,-87.4239,Griffith,Indiana,Lake
37.1229,-80.5587,Radford,Virginia,Radford
40.7227,-73.7029,Floral Park,New York,Nassau
39.5151,-76.1733,Aberdeen,Maryland,Harford
27.9195,-81.5961,Lake Wales,Florida,Polk
30.5729,-97.4268,Taylor,Texas,Williamson
32.0736,-84.2248,Americus,Georgia,Sumter
30.3835,-87.2946,Warrington,Florida,Escambia
40.2810,-86.5212,Frankfort,Indiana,Clinton
40.2987,-76.8069,Colonial Park,Pennsylvania,Dauphin
39.6568,-119.6694,Spanish Springs,Nevada,Washoe
40.6309,-75.4834,Fullerton,Pennsylvania,Lehigh
33.1254,-86.7449,Calera,Alabama,Shelby
45.1794,-93.8644,Buffalo,Minnesota,Wright
38.4993,-121.4520,Parkway,California,Sacramento
40.4455,-74.3783,South River,New Jersey,Middlesex
39.2862,-80.3232,Clarksburg,West Virginia,Harrison
32.5360,-82.9280,Dublin,Georgia,Laurens
33.1586,-94.9727,Mount Pleasant,Texas,Titus
33.7777,-79.0111,Red Hill,South Carolina,Horry
44.8609,-92.6247,River Falls,Wisconsin,Pierce
36.8854,-89.5877,Sikeston,Missouri,Scott
41.4851,-81.9317,Bay Village,Ohio,Cuyahoga
42.9004,-85.7564,Grandville,Michigan,Kent
42.1039,-87.9267,Prospect Heights,Illinois,Cook
40.8881,-73.2475,Kings Park,New York,Suffolk
40.7050,-89.4340,Washington,Illinois,Tazewell
38.9042,-76.8678,Summerfield,Maryland,Prince George's
31.4445,-97.7317,Gatesville,Texas,Coryell
46.3115,-119.3999,West Richland,Washington,Benton
34.2919,-77.8429,Murraysville,North Carolina,New Hanover
41.3696,-81.8150,Middleburg Heights,Ohio,Cuyahoga
34.6566,-92.9643,Hot Springs Village,Arkansas,Garland
34.7432,-87.6343,Muscle Shoals,Alabama,Colbert
37.7417,-121.1310,Ripon,California,San Joaquin
41.3535,-83.1147,Fremont,Ohio,Sandusky
40.1565,-104.9494,Firestone,Colorado,Weld
45.6053,-121.1818,The Dalles,Oregon,Wasco
30.8479,-88.1004,Saraland,Alabama,Mobile
43.6092,-72.9783,Rutland,Vermont,Rutland
35.1088,-80.6598,Stallings,North Carolina,Union
25.9330,-81.6993,Marco Island,Florida,Collier
44.4592,-87.9550,Bellevue,Wisconsin,Brown
41.0676,-85.0174,New Haven,Indiana,Allen
43.3789,-124.2330,Coos Bay,Oregon,Coos
33.6677,-86.8069,Gardendale,Alabama,Jefferson
38.6966,-90.3689,Overland,Missouri,St. Louis
41.2448,-85.8465,Warsaw,Indiana,Kosciusko
31.9012,-81.3125,Richmond Hill,Georgia,Bryan
44.0450,-75.7845,Fort Drum,New York,Jefferson
34.8802,-82.4650,Berea,South Carolina,Greenville
29.9123,-95.3784,Aldine,Texas,Harris
30.5252,-92.0816,Opelousas,Louisiana,St. Landry
33.5959,-117.5860,Coto de Caza,California,Orange
44.5441,-69.6624,Waterville,Maine,Kennebec
35.0004,-114.5748,Fort Mohave,Arizona,Mohave
31.1775,-81.3857,St. Simons,Georgia,Glynn
43.1324,-115.6970,Mountain Home,Idaho,Elmore
37.3434,-79.9534,Hollins,Virginia,Roanoke
41.8439,-89.4794,Dixon,Illinois,Lee
36.0637,-87.3665,Dickson,Tennessee,Dickson
40.7602,-73.5649,New Cassel,New York,Nassau
28.8142,-81.6344,Mount Dora,Florida,Lake
33.1421,-95.6122,Sulphur Springs,Texas,Hopkins
33.7811,-84.6487,Lithia Springs,Georgia,Douglas
46.9063,-98.6937,Jamestown,North Dakota,Stutsman
36.7248,-120.0625,Kerman,California,Fresno
39.0698,-77.0467,Glenmont,Maryland,Montgomery
34.1681,-84.4847,Holly Springs,Georgia,Cherokee
33.4333,-86.0986,Talladega,Alabama,Talladega
38.9294,-77.5557,Stone Ridge,Virginia,Loudoun
40.7599,-73.5891,Westbury,New York,Nassau
33.0897,-97.0615,Highland Village,Texas,Denton
32.5506,-96.8548,Glenn Heights,Texas,Dallas
42.5977,-82.8821,Mount Clemens,Michigan,Macomb
34.4128,-119.8614,Isla Vista,California,Santa Barbara
39.6066,-75.8209,Elkton,Maryland,Cecil
47.5086,-122.3479,White Center,Washington,King
31.4520,-97.1960,Hewitt,Texas,McLennan
28.0963,-81.8012,Auburndale,Florida,Polk
37.9063,-121.5990,Discovery Bay,California,Contra Costa
35.3065,-120.8242,Los Osos,California,San Luis Obispo
41.6963,-93.0403,Newton,Iowa,Jasper
28.9241,-81.9299,Lady Lake,Florida,Lake
40.4709,-90.6807,Macomb,Illinois,McDonough
43.7294,-98.0337,Mitchell,South Dakota,Davison
20.8834,-156.5059,Wailuku,Hawaii,Maui
35.0409,-97.9474,Chickasha,Oklahoma,Grady
33.8504,-118.0407,La Palma,California,Orange
32.8439,-116.7585,Alpine,California,San Diego
38.1970,-85.8136,Shively,Kentucky,Jefferson
40.6678,-73.4922,Seaford,New York,Nassau
39.3572,-76.4767,Rossville,Maryland,Baltimore
35.8783,-83.7669,Seymour,Tennessee,Sevier
37.7562,-92.1274,Fort Leonard Wood,Missouri,Pulaski
44.8906,-89.5487,Weston,Wisconsin,Marathon
33.4503,-82.2073,Grovetown,Georgia,Columbia
28.3793,-81.3903,Southchase,Florida,Orange
40.8096,-72.8479,Mastic,New York,Suffolk
34.0475,-81.1435,Seven Oaks,South Carolina,Lexington
39.4461,-84.3667,Monroe,Ohio,Butler
29.5545,-98.3404,Live Oak,Texas,Bexar
37.6792,-122.1038,Cherryland,California,Alameda
28.5473,-81.2956,Azalea Park,Florida,Orange
39.6153,-104.9131,Greenwood Village,Colorado,Arapahoe
41.3629,-93.5652,Indianola,Iowa,Warren
39.2170,-76.6174,Brooklyn Park,Maryland,Anne Arundel
45.1671,-92.9588,Hugo,Minnesota,Washington
30.5290,-86.4748,Niceville,Florida,Okaloosa
43.3223,-88.3784,Hartford,Wisconsin,Washington
32.0033,-80.9752,Wilmington Island,Georgia,Chatham
18.4042,-66.2175,Candelaria,Puerto Rico,Toa Baja
42.9987,-78.1802,Batavia,New York,Genesee
26.3808,-98.8215,Rio Grande City,Texas,Starr
40.3347,-74.5651,Princeton Meadows,New Jersey,Middlesex
37.5904,-84.2898,Berea,Kentucky,Madison
34.6438,-86.0491,Scottsboro,Alabama,Jackson
42.9263,-112.4623,Chubbuck,Idaho,Bannock
39.0171,-94.2084,Grain Valley,Missouri,Jackson
38.9833,-76.8040,Glenn Dale,Maryland,Prince George's
48.9502,-122.4545,Lynden,Washington,Whatcom
37.1503,-94.3225,Carthage,Missouri,Jasper
39.8769,-74.9724,Springdale,New Jersey,Camden
29.2152,-99.7782,Uvalde,Texas,Uvalde
25.6415,-80.4000,Three Lakes,Florida,Miami-Dade
36.1680,-82.8197,Greeneville,Tennessee,Greene
39.6015,-75.7473,Glasgow,Delaware,New Castle
40.7664,-72.8369,Mastic Beach,New York,Suffolk
42.8901,-97.3927,Yankton,South Dakota,Yankton
36.5027,-79.7412,Eden,North Carolina,Rockingham
47.7680,-116.8040,Hayden,Idaho,Kootenai
47.5163,-122.6610,Port Orchard,Washington,Kitsap
34.4391,-86.9396,Hartselle,Alabama,Morgan
40.9176,-73.9532,Tenafly,New Jersey,Bergen
40.2226,-74.0119,Asbury Park,New Jersey,Monmouth
36.4452,-77.6490,Roanoke Rapids,North Carolina,Halifax
41.9637,-87.8231,Norridge,Illinois,Cook
42.4390,-82.9293,Harper Woods,Michigan,Wayne
42.1230,-75.9624,Johnson City,New York,Broome
37.3792,-89.6522,Jackson,Missouri,Cape Girardeau
44.7546,-85.6038,Traverse City,Michigan,Grand Traverse
43.0427,-85.6016,Northview,Michigan,Kent
34.0754,-80.9547,Dentsville,South Carolina,Richland
34.7602,-79.4773,Laurinburg,North Carolina,Scotland
29.7949,-90.8146,Thibodaux,Louisiana,Lafourche
40.5903,-80.0999,Franklin Park,Pennsylvania,Allegheny
41.1641,-87.8452,Bradley,Illinois,Kankakee
42.4986,-83.1853,Berkley,Michigan,Oakland
42.4619,-83.0977,Hazel Park,Michigan,Oakland
43.0491,-74.3465,Gloversville,New York,Fulton
42.9646,-78.8713,Kenmore,New York,Erie
39.7157,-86.0871,Beech Grove,Indiana,Marion
42.9118,-78.7043,Depew,New York,Erie
40.7450,-115.5983,Spring Creek,Nevada,Elko
32.7470,-111.5992,Eloy,Arizona,Pinal
36.6188,-121.9259,Pacific Grove,California,Monterey
30.0963,-91.9968,Youngsville,Louisiana,Lafayette
37.6873,-97.1352,Andover,Kansas,Butler
47.0425,-122.3663,Elk Plain,Washington,Pierce
35.1927,-79.4039,Southern Pines,North Carolina,Moore
39.8791,-84.1930,Vandalia,Ohio,Montgomery
34.7498,-77.3208,Piney Green,North Carolina,Onslow
40.6894,-75.1821,Phillipsburg,New Jersey,Warren
43.0105,-78.8805,Tonawanda,New York,Erie
33.2329,-117.3930,Camp Pendleton South,California,San Diego
40.7460,-73.6876,North New Hyde Park,New York,Nassau
34.1933,-90.5693,Clarksdale,Mississippi,Coahoma
40.8632,-73.3646,Greenlawn,New York,Suffolk
47.4828,-94.8797,Bemidji,Minnesota,Beltrami
28.7014,-81.3487,Longwood,Florida,Seminole
36.3256,-78.4151,Henderson,North Carolina,Vance
25.9840,-80.1923,West Park,Florida,Broward
40.0950,-83.0209,Worthington,Ohio,Franklin
34.8225,-102.4001,Hereford,Texas,Deaf Smith
38.9260,-78.1838,Front Royal,Virginia,Warren
38.5507,-89.9858,Swansea,Illinois,St. Clair
39.2592,-119.5653,Dayton,Nevada,Lyon
33.5639,-84.4103,Riverdale,Georgia,Clayton
40.7175,-73.4473,South Farmingdale,New York,Nassau
21.3753,-157.9185,Halawa,Hawaii,Honolulu
40.3113,-79.5445,Greensburg,Pennsylvania,Westmoreland
29.7157,-95.4321,West University Place,Texas,Harris
40.5006,-74.4283,Highland Park,New Jersey,Middlesex
39.6874,-74.9786,Williamstown,New Jersey,Gloucester
32.2687,-110.7437,Tanque Verde,Arizona,Pima
32.8169,-98.0776,Mineral Wells,Texas,Palo Pinto
37.0048,-85.9263,Glasgow,Kentucky,Barren
41.7996,-89.6956,Sterling,Illinois,Whiteside
40.8182,-74.0022,Fairview,New Jersey,Bergen
35.1578,-117.8721,California City,California,Kern
40.5424,-74.3628,Metuchen,New Jersey,Middlesex
37.6717,-92.6603,Lebanon,Missouri,Laclede
35.3247,-82.4575,Hendersonville,North Carolina,Henderson
35.8407,-114.9257,Boulder City,Nevada,Clark
38.3593,-98.8015,Great Bend,Kansas,Barton
41.6779,-93.7947,Grimes,Iowa,Polk
39.0168,-77.5167,Broadlands,Virginia,Loudoun
37.5516,-77.3285,Highland Springs,Virginia,Henrico
31.4525,-110.2160,Sierra Vista Southeast,Arizona,Cochise
43.1131,-87.9003,Whitefish Bay,Wisconsin,Milwaukee
41.0595,-74.1454,Ramsey,New Jersey,Bergen
28.0506,-82.6698,Oldsmar,Florida,Pinellas
40.5711,-74.6678,Bradley Gardens,New Jersey,Somerset
34.7837,-82.4027,Gantt,South Carolina,Greenville
37.6660,-77.4838,Glen Allen,Virginia,Henrico
48.8526,-122.5894,Ferndale,Washington,Whatcom
31.1449,-81.4746,Brunswick,Georgia,Glynn
32.9229,-85.9358,Alexander City,Alabama,Tallapoosa
28.7752,-82.0075,Wildwood,Florida,Sumter
42.9371,-88.0018,Greendale,Wisconsin,Milwaukee
47.8733,-122.2582,Lake Stickney,Washington,Snohomish
32.2631,-107.7525,Deming,New Mexico,Luna
34.4559,-85.6965,Fort Payne,Alabama,DeKalb
32.0217,-110.6937,Vail,Arizona,Pima
30.2764,-87.7017,Gulf Shores,Alabama,Baldwin
33.0093,-80.1078,Ladson,South Carolina,Berkeley
39.0451,-76.9885,White Oak,Maryland,Montgomery
33.3262,-86.6300,Chelsea,Alabama,Shelby
42.9955,-84.1760,Owosso,Michigan,Shiawassee
42.4742,-88.0721,Antioch,Illinois,Lake
42.5388,-82.9496,Fraser,Michigan,Macomb
39.6572,-74.7678,Hammonton,New Jersey,Atlantic
39.0110,-77.3013,Great Falls,Virginia,Fairfax
37.7083,-121.0842,Salida,California,Stanislaus
43.1829,-89.4447,Waunakee,Wisconsin,Dane
33.7990,-83.7161,Monroe,Georgia,Walton
27.3328,-82.4616,Fruitville,Florida,Sarasota
34.9911,-101.9190,Canyon,Texas,Randall
36.6087,-119.5434,Parlier,California,Fresno
26.2318,-98.3823,Palmview,Texas,Hidalgo
31.3414,-92.4096,Pineville,Louisiana,Rapides
35.4840,-80.8247,Davidson,North Carolina,Mecklenburg
42.5366,-88.1306,Salem Lakes,Wisconsin,Kenosha
39.5480,-76.1146,Havre de Grace,Maryland,Harford
31.1591,-83.7708,Moultrie,Georgia,Colquitt
40.2806,-76.6458,Hershey,Pennsylvania,Dauphin
21.3181,-158.0073,Ewa Beach,Hawaii,Honolulu
38.3140,-88.9174,Mount Vernon,Illinois,Jefferson
38.5515,-91.0154,Washington,Missouri,Franklin
41.3749,-88.4304,Morris,Illinois,Grundy
35.2657,-78.9580,Anderson Creek,North Carolina,Harnett
32.5789,-97.2349,Rendon,Texas,Tarrant
39.9852,-76.8306,Weigelstown,Pennsylvania,York
44.9358,-91.3902,Chippewa Falls,Wisconsin,Chippewa
42.9665,-78.8065,Eggertsville,New York,Erie
30.6175,-86.9636,East Milton,Florida,Santa Rosa
40.2324,-74.2943,West Freehold,New Jersey,Monmouth
35.8613,-101.9642,Dumas,Texas,Moore
40.1735,-122.2413,Red Bluff,California,Tehama
34.9474,-88.5143,Corinth,Mississippi,Alcorn
25.6908,-80.1653,Key Biscayne,Florida,Miami-Dade
40.7875,-73.5416,Jericho,New York,Nassau
45.0261,-93.3332,Robbinsdale,Minnesota,Hennepin
33.5126,-90.1993,Greenwood,Mississippi,Leflore
40.5744,-74.5011,Middlesex,New Jersey,Middlesex
41.8684,-103.6616,Scottsbluff,Nebraska,Scotts Bluff
39.0412,-77.0215,Kemp Mill,Maryland,Montgomery
44.8855,-94.3768,Hutchinson,Minnesota,McLeod
40.7389,-74.3278,Short Hills,New Jersey,Essex
44.9639,-92.7312,Hudson,Wisconsin,St. Croix
33.7489,-84.2599,Belvedere Park,Georgia,DeKalb
47.3021,-122.6406,Artondale,Washington,Pierce
38.8847,-77.1751,Falls Church,Virginia,Falls Church
40.4442,-79.8733,Wilkinsburg,Pennsylvania,Allegheny
41.7248,-87.8280,Hickory Hills,Illinois,Cook
38.6176,-77.0077,Bensville,Maryland,Charles
29.8785,-97.6831,Lockhart,Texas,Caldwell
38.5172,-121.4573,Lemon Hill,California,Sacramento
39.0730,-77.0010,Colesville,Maryland,Montgomery
36.3376,-79.6725,Reidsville,North Carolina,Rockingham
33.8949,-118.1956,East Rancho Dominguez,California,Los Angeles
33.8117,-84.2403,Clarkston,Georgia,DeKalb
42.4175,-88.0257,Lindenhurst,Illinois,Lake
35.2212,-81.0401,Belmont,North Carolina,Gaston
39.5381,-83.4281,Washington Court House,Ohio,Fayette
31.5437,-91.3867,Natchez,Mississippi,Adams
27.2286,-82.4672,Palmer Ranch,Florida,Sarasota
33.8897,-84.1364,Lilburn,Georgia,Gwinnett
25.7060,-80.3530,Sunset,Florida,Miami-Dade
41.7034,-87.7795,Chicago Ridge,Illinois,Cook
38.7605,-77.0980,Groveton,Virginia,Fairfax
31.4508,-85.6473,Ozark,Alabama,Dale
40.9541,-74.6593,Hopatcong,New Jersey,Sussex
39.9659,-74.9643,Moorestown-Lenola,New Jersey,Burlington
40.0033,-75.2947,Ardmore,Pennsylvania,Montgomery
21.4053,-158.0318,Royal Kunia,Hawaii,Honolulu
28.6270,-81.4354,Lockhart,Florida,Orange
39.0856,-84.4868,Newport,Kentucky,Campbell
38.9105,-76.8304,Lake Arbor,Maryland,Prince George's
39.0608,-104.6752,Black Forest,Colorado,El Paso
33.8508,-87.2710,Jasper,Alabama,Walker
42.8372,-88.7341,Whitewater,Wisconsin,Walworth
37.4754,-122.2034,North Fair Oaks,California,San Mateo
44.1810,-94.0391,North Mankato,Minnesota,Nicollet
30.0758,-97.8487,Buda,Texas,Hays
41.6254,-87.7243,Midlothian,Illinois,Cook
30.5822,-87.2906,Gonzalez,Florida,Escambia
28.2467,-80.7387,Viera West,Florida,Brevard
43.6353,-72.2531,Lebanon,New Hampshire,Grafton
38.9306,-121.0820,North Auburn,California,Placer
41.8683,-87.8157,Forest Park,Illinois,Cook
30.1796,-81.7375,Bellair-Meadowbrook Terrace,Florida,Clay
28.0464,-82.2910,Thonotosassa,Florida,Hillsborough
35.2659,-118.9159,Lamont,California,Kern
